system,namaste_code,name,icd11_term,icd11_code
Ayurveda,SL72(ACB-17),dhamanīpraticayaḥ,Thickened arteries disorder (TM2),SL72
Ayurveda,SQ40(ACB-18),nidrādhikyam,Hypersomnia disorder (TM2),SQ40
Ayurveda,ACB-19,balāsakaḥ,Other specified disorders affecting the whole body (TM2),SP9Y
Ayurveda,ACB-20,malādhikyam,,
Ayurveda,ACB-21(SM1Y),mukhamādhuryam,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,ACB-22,mukhasrāvaḥ/prasēkaḥ,,
Ayurveda,ACB-23(SM3B),agnimāndyam,Indigestion disorder (TM2),SM3B
Ayurveda,ACB-24(SM7Y),śleṣmodgiraṇam,Other specified gastro-intestinal disorders (TM2),SM7Y
Ayurveda,ACB-25,śvētavarcastvam,,
Ayurveda,ACB-26,śvētāvabhāsatā,,
Ayurveda,ACB-27(SP9Y),staimityam,Other specified disorders affecting the whole body (TM2),SP9Y
Ayurveda,ACB-28(SL6Y),hṛdayopalepaḥ,Other specified heart disorders (TM2),SL6Y
Ayurveda,ACB-29(SK5Y),ghargharavākyatā,"Other specified head, brain, nerve and movement disorders (TM2)",SK5Y
Ayurveda,ACC,sthānaviśēṣa-kupitakaphaḥ,,
Ayurveda,ACC-1,tvak-sthitakaphakōpaḥ,,
Ayurveda,ACC-2,raktasthitakaphakōpaḥ,,
Ayurveda,ACC-3,māṁsasthitakaphakōpaḥ,,
Ayurveda,ACC-4,mēdaḥsthitakaphakōpaḥ,,
Ayurveda,ACC-5,asthisthitakaphakōpaḥ,,
Ayurveda,ACC-6,majjāsthitakaphakōpaḥ,,
Ayurveda,ACC-7,śukrasthitakaphakōpaḥ,,
Ayurveda,ACC-8,sirāsthitakaphakōpaḥ,,
Ayurveda,ACC-9,snāyusthitakaphakōpaḥ,,
Ayurveda,ACC-10,kōṣṭhasthakaphakōpaḥ,,
Ayurveda,AC-1,sāmakaphaḥ,,
Ayurveda,AC-2,nirāmakaphaḥ,,
Ayurveda,AC-3,vaikr̥takaphaḥ,,
Ayurveda,AD,sānnipātikavikāraḥ,,
Ayurveda,AD-1,vātapittōlbaṇa-mandakaphasannipātaḥ,,
Ayurveda,AD-2,vātakaphōlbaṇa-hīnapittasannipātaḥ,,
Ayurveda,AD-3,pittakaphōlbaṇa-hīnavātasannipātaḥ,,
Ayurveda,AD-4,vātōlbaṇa-hīnakaphapittasannipātaḥ,,
Ayurveda,AD-5,pittōlbaṇa-hīnakaphavātasannipātaḥ,,
Ayurveda,AD-6,kaphōlbaṇa-hīnavātapittasannipātaḥ,,
Ayurveda,AD-7,ślēṣmōlbaṇa-pittamadhya-hīnavātaḥ,,
Ayurveda,AD-8,pittōlbaṇa-madhyakapha-hīnavātasannipātaḥ,,
Ayurveda,AD-9,vātōlbaṇa-madhyakapha-hīnapittaḥ,,
Ayurveda,AD-10,kaphōlbaṇa-vātamadhya-hīnapittaḥ,,
Ayurveda,AD-11,vātōlbaṇa-pittamadhya-hīnakaphasannipātaḥ,,
Ayurveda,AD-12,pittōlbaṇa-vātamadhya-hīnakaphasannipātaḥ,,
Ayurveda,AD-13,samasannipātaḥ,,
Ayurveda,SR40(B),dhātuvaiṣamyam,"Vitiation of ""primary structural components of the body"" pattern (TM2)",SR40
Ayurveda,BA,rasavaiṣamyam,,
Ayurveda,SR42(BA-1),rasakṣayaḥ,Depletion of primary circulating nutrient fluid pattern (TM2),SR42
Ayurveda,SR41(BA-2),rasavṛddhiḥ,Aggravation of primary circulating nutrient fluid pattern (TM2),SR41
Ayurveda,BB,raktavaiṣamyam,,
Ayurveda,SR44(BB-1),raktakṣayaḥ,Depletion of blood pattern (TM2),SR44
Ayurveda,SR43(BB-2),raktavṛddhiḥ,Morbid increase of blood pattern (TM2),SR43
Ayurveda,BB-3,,,
Ayurveda,BB-4,,,
Ayurveda,BB-5,,,
Ayurveda,BB-6,,,
Ayurveda,BC,,,
Ayurveda,SR46(BC-1),māṃsakṣayaḥ,Depletion of muscular tissues pattern (TM2),SR46
Ayurveda,SR45(BC-2),māṃsavṛddhiḥ,Excessive increase of muscular tissues pattern (TM2),SR45
Ayurveda,BD,,,
Ayurveda,SR48(BD-1),medaḥkṣayaḥ,Depletion of adipose tissues pattern (TM2),SR48
Ayurveda,SP62(BD-2),medovṛddhiḥ,High fat disorder (TM2),SP62
Ayurveda,BE,,,
Ayurveda,SR4A(BE-1),asthikṣayaḥ,Depletion of bone tissues pattern (TM2),SR4A
Ayurveda,SR49(BE-2),asthivṛddhiḥ,Increase of bone tissues pattern (TM2),SR49
Ayurveda,BF,,,
Ayurveda,SR4C(BF-1),majjākṣayaḥ,Depletion of bone marrow pattern (TM2),SR4C
Ayurveda,SR4B(BF-2),majjāvṛddhiḥ,Increase of bone marrow pattern (TM2),SR4B
Ayurveda,BG,,,
Ayurveda,SR4E(BG-1),śukrakṣayaḥ,Oligospermia disorder (TM2),SN03
Ayurveda,SR4D(BG-2),śukravṛddhiḥ,Increase of reproductive tissues and semen pattern (TM2),SR4D
Ayurveda,BA-3,,,
Ayurveda,SR4K(BA-3.1),ārtavakṣayaḥ,Diminution of menstrual flow pattern (TM2),SR4K
Ayurveda,SR4J(BA-3.2),ārtavavṛddhiḥ,Increased menstrual flow pattern (TM2),SR4J
Ayurveda,BA-4,,,
Ayurveda,SN10(BA-4.1),stanyakṣayaḥ,Decreased breastmilk disorder (TM2),SN10
Ayurveda,SR4L(BA-4.2),stanyavṛddhiḥ,Increased secretion of breast milk pattern (TM2),SR4L
Ayurveda,SP93(BH),ojovaiṣamyam,Impaired immunity disorder (TM2),SP93
Ayurveda,SR4F(BH-1),ojaḥkṣayaḥ,Diminution of Ojas pattern (TM2),SR4F
Ayurveda,SR4H(BH-2),ojovisraṃsaḥ,Dislodgement of Ojas pattern (TM2),SR4H
Ayurveda,SR4G(BH-3),ojovyāpat,Derangement of Ojas pattern (TM2),SR4G
Ayurveda,SP5B (BI),rājayakṣmā,Consumptive disorder (TM2),SP5B
Ayurveda,BI-1,,,
Ayurveda,BI-2,,,
Ayurveda,SN45(CC-2),svedavṛddhiḥ,Excess of sweat disorder (TM2),SN45
Ayurveda,BI-3,vēgarōdhaja-rājayakṣmā,,
Ayurveda,BI-4,viṣamāśanaja-rājayakṣmā,,
Ayurveda,BI-5,kṣayaja-rājayakṣmā,,
Ayurveda,BI-6,vyavāyajanyarājayakṣmā,,
Ayurveda,BI-7,śōṣajanyarājayakṣmā,,
Ayurveda,BI-8,śōkajanyarājayakṣmā,,
Ayurveda,BI-9,vārdhakyajanyarājayakṣmā/jarāśōṣaḥ,,
Ayurveda,BI-10,vyāyāmajanyarājayakṣmā,,
Ayurveda,BI-11,adhvajanya-rājayakṣmā/śōṣa,,
Ayurveda,BI-12,vraṇajanyarājayakṣmā,,
Ayurveda,BI-13,uraḥkṣatajanyarājayakṣmā,,
Ayurveda,BI-14,vātikarājayakṣmā,,
Ayurveda,BI-15,paittikarājayakṣmā,,
Ayurveda,BI-16,kaphajarājayakṣmā,,
Ayurveda,BI-17,yakṣmajajvaraḥ,,
Ayurveda,BI-18,yakṣmajaśiraḥśūlaḥ,,
Ayurveda,BI-19,asādhya-rājayakṣmā/asādhyaśōṣa,,
Ayurveda,BI-20,cikitsya-rājayakṣmā,,
Ayurveda,BI-21,rājayakṣmā-upadravaḥ,,
Ayurveda,BI-22,yakṣmā-ariṣṭaḥ,,
Ayurveda,BJ,atikārśyam,,
Ayurveda,C,malavaiṣamyam,,
Ayurveda,CA,mūtravaiṣamyam,,
Ayurveda,SR83 (CA-1),mūtrakṣayaḥ,Reduced urine pattern (TM2),SR83
Ayurveda,SR82(CA-2),mūtravṛddhiḥ,Excessive urine pattern (TM2),SR82
Ayurveda,CB,,,
Ayurveda,SR81,purīṣakṣayaḥ,Depletion of faeces pattern (TM2),SR81
Ayurveda,SR80(CB-2),purīṣavṛddhiḥ,Morbid increase of feces pattern (TM2),SR80
Ayurveda,SR86(CB-3),sāmamalaḥ,Faeces with undigested food residues pattern (TM2),SR86
Ayurveda,CC,,,
Ayurveda,SR85(CC-1),svedakṣayaḥ,Anhidrosis pattern (TM2),SR85
Ayurveda,CZ-1,,,
Ayurveda,SS10(D),agnivaiṣamyam,Derangement of digestive power pattern (TM2),SS10
Ayurveda,SS15(DA),āmadoṣaḥ,"State of incomplete digestion, transformation or metabolism pattern (TM2)",SS15
Ayurveda,DA-1,,,
Ayurveda,DB,,,
Ayurveda,DB-1,,,
Ayurveda,SS13(DB-1.1),"mandāgniḥ,",Subdued digestive power pattern (TM2),SS13
Ayurveda,SS11(DB-2),viṣamāgniḥ,Irregular digestive power pattern (TM2),SS11
Ayurveda,SS12(DB-3),tīkṣṇāgniḥ,Elevated digestive power pattern (TM2),SS12
Ayurveda,SS14(DB-4),"atyagniḥ,",Highly elevated digestive power pattern (TM2),SS14
Ayurveda,SR5Z€,srotovaiṣamyam,"Derangement of channels pattern (TM2), unspecified",SR5Z
Ayurveda,EA,,,
Ayurveda,SR57(EA-1),prāṇavahasrotoduṣṭiḥ,Derangement of channels enriching vital life force pattern (TM2),SR57
Ayurveda,SM74(EA-2),hikkā,Hiccough disorder (TM2),SM74
Ayurveda,EA-2.1,,,
Ayurveda,EA-2.2(SM74),mahatīhikkā,Hiccough disorder (TM2),SM74
Ayurveda,EA-2.3(SM74),gambhīrāhikkā,Hiccough disorder (TM2),SM74
Ayurveda,EA-2.4(SM74),"vyapetāhikkā,",Hiccough disorder (TM2),SM74
Ayurveda,EA-2.5(SM74),kṣudrā hikkā,Hiccough disorder (TM2),SM74
Ayurveda,EA-2.6,annajāhikkā,,
Ayurveda,EA-2.7,asādhya-hikkā,,
Ayurveda,EA-2.8,hikkā-ariṣṭaḥ,,
Ayurveda,SL41(EA-3),kāsaḥ,Cough disorder (TM2),SL41
Ayurveda,EA-3.1,kāsa-pūrvarūpam,,
Ayurveda,EA-3.2,vātajakāsaḥ,,
Ayurveda,EA-3.3,pittajakāsaḥ,,
Ayurveda,EA-3.4,kaphajakāsaḥ,,
Ayurveda,EA-3.5,kṣatajakāsaḥ,,
Ayurveda,EA-3.6,kṣayajakāsaḥ,,
Ayurveda,EA-3.7,kāsa-upadravaḥ,,
Ayurveda,EA-3.8,kāsa-ariṣṭaḥ,,
Ayurveda,SL42(EA-4),śvāsaḥ,Dyspnoea disorder (TM2),SL42
Ayurveda,EA-4.1,śvāsa-pūrvarūpam,,
Ayurveda,EA-4.2,mahāśvāsaḥ,,
Ayurveda,EA-4.3,ūrdhvaśvāsaḥ,,
Ayurveda,EA-4.4,chinnaśvāsaḥ,,
Ayurveda,SL40(EA-4.5),tamakaśvāsaḥ,Bronchial asthma disorder (TM2),SL40
Ayurveda,EA-4.5.1(SL40),pratamakaśvāsaḥ,Bronchial asthma disorder (TM2),SL40
Ayurveda,EA-4.5.2(SL40),santamakaśvāsaḥ,Bronchial asthma disorder (TM2),SL40
Ayurveda,EA-4.6,,,
Ayurveda,EA-4.7,,,
Ayurveda,EA-4.8,,,
Ayurveda,SL03(EA-5),svarabhedaḥ,Indistinct- abnormal voice disorder (TM2),SL03
Ayurveda,EA-5.1,,,
Ayurveda,EA-5.2,,,
Ayurveda,EA-5.3,,,
Ayurveda,EA-5.4,,,
Ayurveda,EA-5.5,,,
Ayurveda,EA-5.6,,,
Ayurveda,EA-5.7,,,
Ayurveda,EA-5.8,,,
Ayurveda,EA-5.9,,,
Ayurveda,EA-6,,,
Ayurveda,EB,,,
Ayurveda,SR59(EB-1),annavahasrotoduṣṭiḥ,Derangement of digestive tract pattern (TM2),SR59
Ayurveda,SM37(EB-2),atisāraḥ,Diarrhoea disorder (TM2),SM37
Ayurveda,EB-2.1,atisāra-pūrvarūpam,,
Ayurveda,EB-2.2,vātaja-atisāraḥ,,
Ayurveda,EB-2.2.1,pakvavātikātisāraḥ,,
Ayurveda,EB-2.3,pittaja-atisāraḥ,,
Ayurveda,EB-2.4,kaphaja-atisāraḥ,,
Ayurveda,EB-2.5,sānnipātaja-atisāraḥ,,
Ayurveda,EB-2.6,bhayaja-atisāraḥ,,
Ayurveda,EB-2.7,śōkaja-atisāraḥ,,
Ayurveda,EB-2.8,āmātisāraḥ,,
Ayurveda,EB-2.9,jvarātisāraḥ,,
Ayurveda,EB-2.10,raktātisāraḥ,,
Ayurveda,EB-2.11,kr̥cchrasādhya-atisāraḥ,,
Ayurveda,EB-2.12,asādhya-atisāraḥ,,
Ayurveda,EB-2.13,atisāramuktiḥ,,
Ayurveda,EB-2.14,pakva-atisāraḥ,,
Ayurveda,EB-2.15,dōṣavibandhaja-atisāraḥ,,
Ayurveda,EB-2.16,snēhōlvaṇa-atisāraḥ,,
Ayurveda,EB-2.17,atisāra-ariṣṭaḥ,,
Ayurveda,SM3B(EB-3),ajīrṇam,Indigestion disorder (TM2),SM3B
Ayurveda,EB-3.1,viṣṭabdhajanya-ajīrṇam/vātaja-ajīrṇam,,
Ayurveda,EB-3.2,vidagdhajanya-ajīrṇam/pittaja-ajīrṇam,,
Ayurveda,EB-3.3,āmaja-ajīrṇam/kaphaja-ajīrṇam,,
Ayurveda,EB-3.4,rasaśēṣajanya-ajīrṇam,,
Ayurveda,EB-3.5,dinapāki-ajīrṇam,,
Ayurveda,EB-3.6,prativāsara-ajīrṇam,,
Ayurveda,SM76(EB-3.7),visūcikā,Severe vomiting and diarrhoea disorder (TM2),SM76
Ayurveda,EB-3.7.1,vātika-visūcikā,,
Ayurveda,EB-3.7.2,paittika-visūcikā,,
Ayurveda,EB-3.7.3,kaphaja-visūcikā,,
Ayurveda,EB-3.7.4,asādhya-visūcikā,,
Ayurveda,EB-3.7.5,visūcikā-upadravaḥ,,
Ayurveda,EB-3.8(SM34),vilambikā,Constipation disorder (TM2),SM34
Ayurveda,SM3C(EB-3.9),alasaka,Food stasis indigestion disorder (TM2),SM3C
Ayurveda,EB-3.9.1,alasaka-pūrvarūpam,,
Ayurveda,EB-3.9.2,daṇḍālasakaḥ,,
Ayurveda,EB-3.9.3,vātika-alasakaḥ,,
Ayurveda,EB-3.9.4,paittika-alasakaḥ,,
Ayurveda,EB-3.9.5,kaphaja-alasakaḥ,,
Ayurveda,EB-3.10,madyaja-ajīrṇam,,
Ayurveda,EB-3.11,ajīrṇa-upadravaḥ,,
Ayurveda,SM39(EB-4),amlapittam,Dyspepsia disorder (TM2),SM39
Ayurveda,EB-4.1(SM39),ūrdhvagata-amlapittam,Dyspepsia disorder (TM2),SM39
Ayurveda,EB-4.2(SM39),adhōga-amlapittam,Dyspepsia disorder (TM2),SM39
Ayurveda,EB-4.3,vātika-amlapittam,,
Ayurveda,EB-4.4,kaphaja-amlapittam/ślēṣmapittam,,
Ayurveda,EB-4.5,vātakapha-amlapittam,,
Ayurveda,EB-4.6,kaphapaittika-amlapittam,,
Ayurveda,AAC-12.2,āmaja-ānāhaḥ,,
Ayurveda,AAC-12.3,purīṣaja-ānāhaḥ/purīṣa śūla/pakvāśayajānāhaḥ,,
Ayurveda,SM71(EB-5),arocakaḥ,Anorexia disorder (TM2),SM71
Ayurveda,EB-5.1,vātaja-arōcakaḥ,,
Ayurveda,EB-5.2,pittaja-arōcakaḥ,,
Ayurveda,EB-5.3,kaphaja-arōcakaḥ,,
Ayurveda,EB-5.4,sānnipātaja-arōcakaḥ,,
Ayurveda,EB-5.5,āgantuja-arōcakaḥ,,
Ayurveda,EB-5.6,śōkaja-arōcakaḥ,,
Ayurveda,EB-5.7,bhayaja-arōcakaḥ,,
Ayurveda,EB-5.8,krōdhaja-arōcakaḥ,,
Ayurveda,EB-5.9,aśucigandhaja-arōcakaḥ/ahr̥dyagandhaja-arōcakaḥ,,
Ayurveda,EB-5.10,rāgajanya-arōcakaḥ,,
Ayurveda,EB-5.11,cintājanya-arōcakaḥ,,
Ayurveda,EB-5.12,aśūcidarśanajaya-arōcakaḥ,,
Ayurveda,EB-5.13,atilōbhajanya-arōcakaḥ,,
Ayurveda,EB-5.14,dvēṣaja-arōcakaḥ,,
Ayurveda,EB-5.15,cittaviparyayaja-arōcakaḥ/manassantāpaja-arōcakaḥ,,
Ayurveda,EB-5.16,abhighātaja-arōcakaḥ,,
Ayurveda,SM3L(EB-6),chardiḥ,Vomiting disorder (TM2),SM3L
Ayurveda,EB-6.1,,,
Ayurveda,SM3J(EB-6.2),vātaja-chardiḥ,Retching disorder (TM2),SM3J
Ayurveda,EB-6.3,pittaja-chardiḥ,,
Ayurveda,EB-6.4,kaphaja-chardiḥ,,
Ayurveda,EB-6.5,sānnipātaja-chardiḥ,,
Ayurveda,EB-6.6,āgantuja-chardiḥ,,
Ayurveda,EB-6.6.1,bībhatsaja-chardiḥ/dviṣṭārthaja-chardiḥ,,
Ayurveda,EB-6.6.2,dauhr̥daja-chardiḥ,,
Ayurveda,EB-6.6.3,āmaja-chardiḥ,,
Ayurveda,EB-6.6.4,asātmyaja-chardiḥ,,
Ayurveda,EB-6.7,kr̥mija-chardiḥ,,
Ayurveda,EB-6.8,asādhya-chardiḥ,,
Ayurveda,EB-6.9,chardi-upadravāḥ,,
Ayurveda,EB-6.10,chardi-ariṣṭaḥ,,
Ayurveda,SM36(EB-7),grahaṇīl,,
Ayurveda,EB-7.1,grahaṇī-pūrvarūpam,,
Ayurveda,EB-7.2,vātajagrahaṇīdōṣaḥ,,
Ayurveda,EB-7.3,pittajagrahaṇīdōṣaḥ,,
Ayurveda,EB-7.4,kaphajagrahaṇīdōṣaḥ,,
Ayurveda,EB-7.5,āmajagrahaṇīdōṣaḥ,,
Ayurveda,EB-7.6,sānnipātajagrahaṇīdōṣaḥ,,
Ayurveda,EB-7.7,saṁgrahagrahaṇī,,
Ayurveda,EB-7.8,ghaṭīyantragrahaṇī,,
Ayurveda,EB-7.9,nirāma-grahaṇī,,
Ayurveda,SM3K(EB-8),gulmaḥ,Abdominal lumps disorder (TM2),SM3K
Ayurveda,EB-8.1,gulma-pūrvarūpam,,
Ayurveda,EB-8.2,vātajagulmaḥ,,
Ayurveda,EB-8.3,pittajagulmaḥ,,
Ayurveda,EB-8.4,kaphajagulmaḥ,,
Ayurveda,EB-8.5,raktajagulmaḥ,,
Ayurveda,EB-8.6,sānnipātajagulmaḥ,,
Ayurveda,EB-8.7,dvandvajagulmaḥ,,
Ayurveda,EB-8.8,vidahyamānagulmaḥ,,
Ayurveda,EB-8.9,apakvagulmaḥ,,
Ayurveda,EB-8.10,pakvagulmaḥ,,
Ayurveda,EB-8.11,asādhya-gulmaḥ,,
Ayurveda,EB-8.12,antargulmaḥ,,
Ayurveda,EB-8.13,bāhyagulmaḥ,,
Ayurveda,EB-8.14,gulma-upadravaḥ,,
Ayurveda,EB-8.15,gulma-ariṣṭaḥ,,
Ayurveda,SM38(EB-9),pravāhikā,Dysentery disorder (TM2),SM38
Ayurveda,EB-9.1,vātika-pravāhikā,,
Ayurveda,EB-9.2,paittika-pravāhikā,,
Ayurveda,EB-9.3,kaphaja-pravāhikā,,
Ayurveda,SM72(EB-9.4),raktaja-pravāhikā,Bowel inflammation disorder (TM2),SM72
Ayurveda,SM33(EB-10),śūlaḥ,Abdominal pain disorder (TM2),SM33
Ayurveda,EB-10.1,vātajaśūlaḥ,,
Ayurveda,EB-10.2,pittajaśūlaḥ,,
Ayurveda,EB-10.3,kaphajaśūlaḥ,,
Ayurveda,EB-10.4,sānnipātikaśūlaḥ,,
Ayurveda,EB-10.5,āmaśūlaḥ,,
Ayurveda,EB-10.6,kukṣiśūlaḥ,,
Ayurveda,EB-10.7,dvandvajaśūlaḥ,,
Ayurveda,SM3F(EB-10.8),vātapaittikaśūlaḥ,Gastritis disorder (TM2),SM3F
Ayurveda,EB-10.9,,,
Ayurveda,SM3D(EB-10.10),pariṇāmaśūlaḥ,Duodenal ulcer disorder (TM2),SM3D
Ayurveda,EB-10.10.1,,,
Ayurveda,EB-10.10.2,,,
Ayurveda,EB-10.10.3,,,
Ayurveda,SM3E(EB-10.11),annadravaśūlaḥ,Gastric ulcer disorder (TM2),SM3E
Ayurveda,EB-10.12,,,
Ayurveda,EB-10.13,,,
Ayurveda,EB-10.14,,,
Ayurveda,SM70(EB-10.15),pārśvarujaḥ,Flank pain disorder (TM2),SM70
Ayurveda,EB-10.16,trikaśūlaḥ,,
Ayurveda,EB-10.17,mūtraśūlaḥ,,
Ayurveda,EB-10.18,purīṣaśūlaḥ,,
Ayurveda,EB-10.19,avipākajaśūlaḥ,,
Ayurveda,SM35(EB-11),udāvartaḥ,Volvulus disorder (TM2),SM35
Ayurveda,EB-11.1,udāvarta-pūrvarūpam,,
Ayurveda,EB-11.2,vātanigrahaja-udāvartaḥ,,
Ayurveda,EB-11.3,mūtrābhighātaja-udāvartaḥ,,
Ayurveda,EB-11.4,purīṣābhighātaja-udāvartaḥ,,
Ayurveda,EB-11.5,śukrābhighātaja-udāvartaḥ,,
Ayurveda,EB-11.6,chardinigrahaja-udāvartaḥ,,
Ayurveda,EB-11.7,kṣavathunigrahaja-udāvartaḥ,,
Ayurveda,EB-11.8,jr̥mbhānigrahaja-udāvartaḥ,,
Ayurveda,EB-11.9,aśrunigrahaja-udāvartaḥ,,
Ayurveda,EB-11.10,udgāranigrahaja-udāvartaḥ,,
Ayurveda,EB-11.11,kṣunninirōdhaja-udāvartaḥ,,
Ayurveda,EB-11.12,tr̥ṣṇānirōdhaja-udāvartaḥ,,
Ayurveda,EB-11.13,śvāsanirōdhaja-udāvartaḥ/śramaśvāsavēgarōdha-janyōdāvartaḥ,,
Ayurveda,EB-11.14,nidrārōdhaja-udāvartaḥ,,
Ayurveda,EB-11.15,kāsāvarōdhaja-udāvartaḥ,,
Ayurveda,EB-11.16,śramaśvāsavēgarōdhaja-udāvartaḥ,,
Ayurveda,EB-11.17,rūkṣādibhōjana-nimittōdāvartaḥ,,
Ayurveda,EB-11.18,asādhya-udāvartaḥ,,
Ayurveda,EB-11.19,udāvarta-upadravaḥ,,
Ayurveda,SM51(EB-12),parikartikā,Anal fissure disorder (TM2),SM51
Ayurveda,EB-13,,,
Ayurveda,SR5A(EB-14),purīṣavahasrotoduṣṭiḥ,Derangement of channels of faeces pattern (TM2),SR5A
Ayurveda,EC,,,
Ayurveda,EC-1,,,
Ayurveda,SL61(EC-2),hṛdrogaḥ,Heart pain disorder (TM2),SL61
Ayurveda,EC-2.1,vātajahr̥drōgaḥ,,
Ayurveda,EC-2.2,pittajahr̥drōgaḥ,,
Ayurveda,EC-2.3,kaphajahr̥drōgaḥ,,
Ayurveda,EC-2.4,sānnipātajahr̥drōgaḥ,,
Ayurveda,EC-2.5,kr̥mijahr̥drōgaḥ,,
Ayurveda,EC-2.6,hr̥t-śūlaḥ,,
Ayurveda,EC-2.7,hr̥drōga-upadravaḥ,,
Ayurveda,SP51(EC-3),jvara,Fever disorder (TM2),SP51
Ayurveda,EC-3.1,,,
Ayurveda,SP54(EC-3.2),vātikajvaraḥ,Fever with body pain disorder (TM2),SP54
Ayurveda,EC-3.2.1,,,
Ayurveda,SP53(EC-3.3),paittikajvaraḥ,High fever disorder with yellow discouloration (TM2),SP53
Ayurveda,EC-3.3.1,paittikajvaraḥ-pūrvarūpam,,
Ayurveda,SP52(EC-3.4),kaphajajvaraḥ,Fever disorder with excessive salivation (TM2),SP52
Ayurveda,EC-3.4.1,,,
Ayurveda,EC-3.5(SP5Y),kaphavātajajvaraḥ,Other specified febricity disorders (TM2),SP5Y
Ayurveda,EC-3.6(SP5Y),vātapittajajvaraḥ,Other specified febricity disorders (TM2),SP5Y
Ayurveda,EC-3.7(SP5Y),kaphapittajajvaraḥ,Other specified febricity disorders (TM2),SP5Y
Ayurveda,EC-3.8(SP5Y),sannipātajajvaraḥ,Other specified febricity disorders (TM2),SP5Y
Ayurveda,EC-3.8.1,vātōlbaṇasānnipātajvaraḥ,,
Ayurveda,EC-3.8.2,pittōlbaṇasannipātajvaraḥ,,
Ayurveda,EC-3.8.3,kaphōlbaṇa-sānnipātajvaraḥ,,
Ayurveda,EC-3.8.4,vātapittōlbaṇa-sannipātajvaraḥ,,
Ayurveda,EC-3.8.5,vātakaphōlbaṇa-sannipātajvaraḥ,,
Ayurveda,EC-3.8.6,pittakaphōlbaṇa-sannipātajvaraḥ,,
Ayurveda,EC-3.8.7,hīnavāta-madhyapitta-vr̥ddhakapha-sannipātajvaraḥ,,
Ayurveda,EC-3.8.8,hīnavāta-madhyakapha-vr̥ddhapitta-sannipātajvaraḥ,,
Ayurveda,EC-3.8.9,hīnapitta-madhyavāta-vr̥ddhakapha-sannipātajvaraḥ,,
Ayurveda,EC-3.8.10,hīnapitta-madhyakapha-vr̥ddhavāta-sannipātajvaraḥ,,
Ayurveda,EC-3.8.11,hīnakapha-madhyavāta-vr̥ddhapitta-sannipātajvaraḥ,,
Ayurveda,EC-3.8.12,hīnakapha-madhyapitta-vr̥ddhavāta-sannipātajvaraḥ,,
Ayurveda,EC-3.8.13,vātapittakaphavr̥ddha-sannipātajvaraḥ,,
Ayurveda,EC-3.8.14,prōrṇunāva-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.15,pralāpī-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.16,antardāhi-sannipātajvaraḥ,,
Ayurveda,EC-3.8.17,daṇḍapāta-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.18,antaka-sannipātajvaraḥ,,
Ayurveda,EC-3.8.19,ēṇīdāha-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.20,hāridra-sannipātajvaraḥ,,
Ayurveda,EC-3.8.21,ajaghōṣa-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.22,bhūtahāsa-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.23,yantrapīḍā-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.24,saṁśōṣī-sannipātajvaraḥ,,
Ayurveda,EC-3.8.25,śītāṅga-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.26,tandrika-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.27,pralāpaka-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.28,raktaṣṭhīvī-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.29,abhinyāsa-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.30,jihvaka-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.31,sandhiga-sannipātajvaraḥ,,
Ayurveda,EC-3.8.32,rugdāha-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.33,cittavibhrama-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.34,karṇika-sannipātajvaraḥ,,
Ayurveda,EC-3.8.35,kaṇṭhakubja-sannipātajvaraḥ,,
Ayurveda,EC-3.8.36,bhugnanētra-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.37,kumbhīpāka-sānnipātajajvaraḥ,,
Ayurveda,EC-3.8.38,asādhya-sānnipātajvaraḥ,,
Ayurveda,EC-3.8.39,hataujaḥ,,
Ayurveda,EC-3.8.40,saṁnyāsa-sannipātajajvaraḥ,,
Ayurveda,EC-3.8.41,samasannipātajvaraḥ,,
Ayurveda,EC-3.8.42,viṣamasannipātajvaraḥ,,
Ayurveda,EC-3.8.43,sannipāta-jvarōpadravaḥ,,
Ayurveda,SP59(EC-3.9),āgantujvaraḥ,Fever disorder due to external factor (TM2),SP59
Ayurveda,EC-3.9.1,ābhighātajajvaraḥ,,
Ayurveda,EC-3.9.1.1,śramajanyajvaraḥ,,
Ayurveda,EC-3.9.1.2,chēdajanyajvaraḥ,,
Ayurveda,EC-3.9.1.3,kṣatajanyajvaraḥ,,
Ayurveda,EC-3.9.1.4,dāhajanyajvaraḥ,,
Ayurveda,EC-3.9.2,abhicāraja-jvaraḥ,,
